grid_id,type
grid.497511.f,Company
grid.497512.c,Company
grid.497513.d,Company
grid.497514.a,Company
grid.497515.b,Company
grid.497516.8,Company
grid.497517.9,Company
grid.497518.6,Company
grid.497519.7,Company
grid.497521.c,Company
grid.497522.f,Company
grid.497523.e,Company
grid.497524.9,Company
grid.497525.8,Company
grid.497526.b,Company
grid.497527.a,Company
grid.497528.5,Company
grid.497529.4,Company
grid.497530.c,Company
grid.497531.d,Company
grid.497532.e,Company
grid.497533.f,Company
grid.497534.8,Company
grid.497536.a,Company
grid.497537.b,Company
grid.497538.4,Government
grid.497539.5,Education
grid.497540.b,Company
grid.497541.a,Company
grid.497542.9,Company
grid.497543.8,Company
grid.497544.f,Company
grid.497545.e,Company
grid.497546.d,Company
grid.497547.c,Company
grid.497549.2,Company
grid.497550.a,Company
grid.497551.b,Nonprofit
grid.497552.8,Company
grid.497554.e,Company
grid.497555.f,Company
grid.497556.c,Company
grid.497557.d,Nonprofit
grid.497558.2,Company
grid.497559.3,Healthcare
grid.497560.9,Company
grid.497562.b,Nonprofit
grid.497563.a,Company
grid.497564.d,Company
grid.497565.c,Company
grid.497566.f,Company
grid.497568.1,Company
grid.497569.0,Company
grid.497570.8,Government
grid.497571.9,Education
grid.497572.a,Company
grid.497573.b,Company
grid.497574.c,Government
grid.497575.d,Company
grid.497576.e,Company
grid.497577.f,Nonprofit
grid.497578.0,Company
grid.497579.1,Nonprofit
grid.497580.7,Company
grid.497581.6,Facility
grid.497582.5,Nonprofit
grid.497583.4,Company
grid.497584.3,Facility
grid.497585.2,Facility
grid.497586.1,Company
grid.497587.0,Other
grid.497588.f,Company
grid.497589.e,Company
grid.497590.6,Company
grid.497591.7,Other
grid.497592.4,Nonprofit
grid.497593.5,Company
grid.497594.2,Company
grid.497595.3,Company
grid.497596.0,Company
grid.497597.1,Other
grid.497598.e,Company
grid.497599.f,Nonprofit
grid.497600.c,Company
grid.497601.d,Company
grid.497602.e,Facility
grid.497603.f,Facility
grid.497604.8,Healthcare
grid.497605.9,Nonprofit
grid.497606.a,Other
grid.497607.b,Healthcare
grid.497608.4,Company
grid.497609.5,Education
grid.497610.d,Healthcare
grid.497611.c,Company
grid.497612.f,Company
grid.497613.e,Company
grid.497614.9,Other
grid.497615.8,Healthcare
grid.497616.b,Company
grid.497617.a,Company
grid.497618.5,Facility
grid.497619.4,Healthcare
grid.497620.e,Facility
grid.497621.f,Healthcare
grid.497622.c,Other
grid.497623.d,Healthcare
grid.497624.a,Healthcare
grid.497625.b,Healthcare
grid.497626.8,Education
grid.497627.9,Education
grid.497628.6,Facility
grid.497629.7,Facility
grid.497630.f,Company
grid.497631.e,Nonprofit
grid.497632.d,Other
grid.497633.c,Other
grid.497634.b,Other
grid.497635.a,Other
grid.497636.9,Other
grid.497638.7,Nonprofit
grid.497639.6,Nonprofit
grid.497640.8,Other
grid.497641.9,Other
grid.497642.a,Other
grid.497643.b,Nonprofit
grid.497644.c,Company
grid.497645.d,Company
grid.497646.e,Facility
grid.497647.f,Facility
grid.497648.0,Facility
grid.497649.1,Nonprofit
grid.497650.9,Facility
grid.497651.8,Other
grid.497652.b,Company
grid.497653.a,Healthcare
grid.497654.d,Healthcare
grid.497655.c,Healthcare
grid.497656.f,Healthcare
grid.497657.e,Company
grid.497658.1,Company
grid.497659.0,Company
grid.497660.a,Company
grid.497661.b,Company
grid.497662.8,Company
grid.497663.9,Healthcare
grid.497664.e,Company
grid.497665.f,Company
grid.497666.c,Company
grid.497667.d,Company
grid.497668.2,Company
grid.497669.3,Company
grid.497670.b,Healthcare
grid.497671.a,Company
grid.497672.9,Company
grid.497673.8,Healthcare
grid.497674.f,Company
grid.497675.e,Company
grid.497676.d,Company
grid.497677.c,Company
grid.497678.3,Healthcare
grid.497679.2,Company
grid.497680.4,Company
grid.497681.5,Healthcare
grid.497682.6,Company
grid.497683.7,Company
grid.497684.0,Company
grid.497685.1,Company
grid.497686.2,Company
grid.497687.3,Company
grid.497688.c,Company
grid.497689.d,Healthcare
grid.497690.5,Company
grid.497691.4,Company
grid.497692.7,Company
grid.497693.6,Company
grid.497694.1,Company
grid.497695.0,Facility
grid.497696.3,Company
grid.497697.2,Healthcare
grid.497698.d,Company
grid.497699.c,Company
grid.497700.d,Company
grid.497701.c,Company
grid.497702.f,Company
grid.497703.e,Company
grid.497704.9,Company
grid.497705.8,Company
grid.497706.b,Company
grid.497707.a,Company
grid.497708.5,Healthcare
grid.497709.4,Company
grid.497710.c,Company
grid.497711.d,Company
grid.497712.e,Facility
grid.497713.f,Company
grid.497714.8,Facility
grid.497715.9,Company
grid.497716.a,Company
grid.497717.b,Company
grid.497718.4,Archive
grid.497719.5,Company
grid.497720.f,Company
grid.497721.e,Company
grid.497722.d,Company
grid.497723.c,Company
grid.497724.b,Company
grid.497725.a,Company
grid.497726.9,Company
grid.497727.8,Company
grid.497728.7,Company
grid.497729.6,Company
grid.497730.e,Company
grid.497731.f,Company
grid.497732.c,Company
grid.497733.d,Company
grid.497734.a,Company
grid.497735.b,Company
grid.497736.8,Company
grid.497737.9,Company
grid.497738.6,Company
grid.497739.7,Company
grid.497740.9,Healthcare
grid.497741.8,Company
grid.497742.b,Company
grid.497743.a,Company
grid.497744.d,Other
grid.497745.c,Company
grid.497746.f,Company
grid.497747.e,Company
grid.497748.1,Company
grid.497749.0,Healthcare
grid.497750.8,Company
grid.497751.9,Company
grid.497752.a,Facility
grid.497753.b,Company
grid.497754.c,Company
grid.497755.d,Company
grid.497756.e,Company
grid.497757.f,Other
grid.497758.0,Company
grid.497759.1,Company
grid.497760.b,Other
grid.497761.a,Company
grid.497762.9,Other
grid.497763.8,Facility
grid.497764.f,Other
grid.497765.e,Other
grid.497766.d,Other
grid.497767.c,Other
grid.497768.3,Company
grid.497769.2,Company
grid.497770.a,Other
grid.497771.b,Other
grid.497772.8,Company
grid.497773.9,Other
grid.497774.e,Company
grid.497775.f,Other
grid.497776.c,Company
grid.497777.d,Company
grid.497778.2,Company
grid.497779.3,Company
grid.497780.5,Company
grid.497781.4,Company
grid.497782.7,Other
grid.497783.6,Company
grid.497784.1,Education
grid.497785.0,Healthcare
grid.497786.3,Company
grid.497787.2,Company
grid.497788.d,Facility
grid.497789.c,Company
grid.497790.4,Other
grid.497791.5,Company
grid.497792.6,Company
grid.497793.7,Healthcare
grid.497794.0,Company
grid.497795.1,Company
grid.497796.2,Company
grid.497797.3,Company
grid.497798.c,Company
grid.497799.d,Company
grid.497800.2,Company
grid.497801.3,Company
grid.497802.0,Company
grid.497803.1,Company
grid.497804.6,Company
grid.497805.7,Company
grid.497806.4,Company
grid.497807.5,Company
grid.497808.a,Company
grid.497809.b,Company
grid.497810.3,Company
grid.497811.2,Company
grid.497812.1,Company
grid.497813.0,Company
grid.497814.7,Company
grid.497815.6,Company
grid.497816.5,Company
grid.497817.4,Company
grid.497818.b,Company
grid.497819.a,Company
grid.497820.0,Company
grid.497821.1,Company
grid.497822.2,Company
grid.497823.3,Company
grid.497824.4,Company
grid.497825.5,Company
grid.497826.6,Company
grid.497827.7,Education
grid.497828.8,Company
grid.497829.9,Company
grid.497830.1,Company
grid.497831.0,Company
grid.497832.3,Company
grid.497833.2,Company
grid.497834.5,Company
grid.497835.4,Company
grid.497836.7,Company
grid.497837.6,Company
grid.497838.9,Company
grid.497839.8,Company
grid.497840.6,Company
grid.497841.7,Company
grid.497842.4,Company
grid.497843.5,Company
grid.497844.2,Company
grid.497845.3,Company
grid.497846.0,Company
grid.497847.1,Company
grid.497848.e,Company
grid.497849.f,Company
grid.497850.7,Company
grid.497851.6,Facility
grid.497852.5,Company
grid.497853.4,Company
grid.497854.3,Facility
grid.497855.2,Company
grid.497856.1,Facility
grid.497857.0,Company
grid.497858.f,Company
grid.497859.e,Company
grid.497860.4,Facility
grid.497861.5,Company
grid.497862.6,Company
grid.497863.7,Company
grid.497864.0,Facility
grid.497865.1,Facility
grid.497866.2,Facility
grid.497867.3,Company
grid.497868.c,Company
grid.497869.d,Company
grid.497870.5,Company
grid.497871.4,Company
grid.497872.7,Company
grid.497873.6,Company
grid.497874.1,Company
grid.497875.0,Company
grid.497876.3,Company
grid.497877.2,Company
grid.497878.d,Company
grid.497879.c,Education
grid.497880.a,Education
grid.497881.b,Company
grid.497882.8,Company
grid.497883.9,Nonprofit
grid.497884.e,Healthcare
grid.497885.f,Nonprofit
grid.497886.c,Nonprofit
grid.497887.d,Company
grid.497888.2,Healthcare
grid.497889.3,Nonprofit
grid.497890.b,Education
grid.497891.a,Facility
grid.497892.9,Education
grid.497893.8,Company
grid.497894.f,Company
grid.497895.e,Company
grid.497896.d,Company
grid.497897.c,Company
grid.497899.2,Company
grid.497900.3,Company
grid.497902.1,Nonprofit
grid.497903.0,Nonprofit
grid.497904.7,Other
grid.497905.6,Company
grid.497906.5,Company
grid.497907.4,Company
grid.497908.b,Company
grid.497909.a,Company
grid.497910.2,Company
grid.497911.3,Company
grid.497912.0,Company
grid.497913.1,Company
grid.497914.6,Company
grid.497915.7,Company
grid.497916.4,Government
grid.497918.a,Nonprofit
grid.497919.b,Company
grid.497921.0,Company
grid.497922.3,Company
grid.497923.2,Company
grid.497924.5,Company
grid.497925.4,Company
grid.497926.7,Company
grid.497927.6,Government
grid.497928.9,Company
grid.497929.8,Company
grid.497930.0,Company
grid.497931.1,Company
grid.497932.2,Company
grid.497933.3,Company
grid.497934.4,Company
grid.497935.5,Company
grid.497936.6,Company
grid.497937.7,Nonprofit
grid.497938.8,Company
grid.497940.7,Other
grid.497941.6,Education
grid.497942.5,Other
grid.497943.4,Company
grid.497944.3,Healthcare
grid.497945.2,Facility
grid.497946.1,Nonprofit
grid.497947.0,Company
grid.497948.f,Company
grid.497949.e,Company
grid.497950.6,Other
grid.497952.4,Company
grid.497953.5,Company
grid.497954.2,Nonprofit
grid.497955.3,Company
grid.497956.0,Company
grid.497957.1,Government
grid.497958.e,Company
grid.497959.f,Company
grid.497960.5,Company
grid.497961.4,Company
grid.497962.7,Company
grid.497963.6,Other
grid.497964.1,Company
grid.497965.0,Company
grid.497966.3,Company
grid.497967.2,Company
grid.497968.d,Other
grid.497969.c,Company
grid.497970.4,Other
grid.497971.5,Company
grid.497972.6,Nonprofit
grid.497973.7,Company
grid.497974.0,Company
grid.497975.1,Other
grid.497976.2,Company
grid.497977.3,Education
grid.497978.c,Company
grid.497979.d,Company
grid.497980.b,Company
grid.497981.a,Company
grid.497982.9,Government
grid.497983.8,Company
grid.497984.f,Facility
grid.497985.e,Other
grid.497986.d,Company
grid.497987.c,Company
grid.497988.3,Company
grid.497989.2,Company
grid.497990.a,Company
grid.497991.b,Healthcare
grid.497992.8,Company
grid.497993.9,Company
grid.497994.e,Company
grid.497995.f,Company
grid.497996.c,Company
grid.497997.d,Company
grid.497998.2,Company
grid.497999.3,Company
grid.498000.5,Company
grid.498001.4,Company
grid.498002.7,Other
grid.498003.6,Company
grid.498004.1,Company
grid.498005.0,Company
grid.498006.3,Company
grid.498007.2,Nonprofit
grid.498008.d,Company
grid.498009.c,Company
grid.498010.4,Company
grid.498011.5,Company
grid.498012.6,Company
grid.498013.7,Company
grid.498014.0,Company
grid.498015.1,Facility
grid.498016.2,Company
grid.498017.3,Company
grid.498018.c,Company
grid.498019.d,Company
grid.498020.7,Other
grid.498021.6,Company
grid.498022.5,Other
grid.498023.4,Company
grid.498024.3,Company
grid.498025.2,Healthcare
grid.498026.1,Company
grid.498027.0,Company
grid.498028.f,Nonprofit
grid.498029.e,Other
grid.498030.6,Company
grid.498031.7,Archive
grid.498032.4,Government
grid.498033.5,Nonprofit
grid.498034.2,Company
grid.498035.3,Education
grid.498036.0,Company
grid.498037.1,Company
grid.498038.e,Company
grid.498039.f,Company
grid.498040.1,Nonprofit
grid.498041.0,Company
grid.498042.3,Company
grid.498043.2,Company
grid.498044.5,Company
grid.498045.4,Other
grid.498046.7,Company
grid.498047.6,Company
grid.498048.9,Facility
grid.498049.8,Other
grid.498050.0,Nonprofit
grid.498051.1,Other
grid.498052.2,Nonprofit
grid.498053.3,Nonprofit
grid.498054.4,Nonprofit
grid.498055.5,Nonprofit
grid.498056.6,Nonprofit
grid.498058.8,Nonprofit
grid.498059.9,Nonprofit
grid.498060.3,Nonprofit
grid.498061.2,Company
grid.498062.1,Other
grid.498063.0,Nonprofit
grid.498064.7,Company
grid.498065.6,Archive
grid.498066.5,Company
grid.498067.4,Facility
grid.498068.b,Company
grid.498069.a,Company
grid.498070.2,Company
grid.498071.3,Company
grid.498072.0,Education
grid.498073.1,Archive
grid.498074.6,Nonprofit
grid.498075.7,Company
grid.498076.4,Company
grid.498077.5,Nonprofit
grid.498078.a,Company
grid.498079.b,Company
grid.498080.d,Company
grid.498081.c,Government
grid.498082.f,Company
grid.498083.e,Other
grid.498084.9,Other
grid.498085.8,Other
grid.498086.b,Company
grid.498087.a,Government
grid.498088.5,Nonprofit
grid.498089.4,Other
grid.498090.c,Archive
grid.498091.d,Company
grid.498092.e,Company
grid.498093.f,Education
grid.498094.8,Nonprofit
grid.498095.9,Government
grid.498096.a,Company
grid.498097.b,Company
grid.498098.4,Company
grid.498099.5,Other
grid.498100.4,Nonprofit
grid.498101.5,Company
grid.498102.6,Company
grid.498103.7,Company
grid.498104.0,Company
grid.498105.1,Company
grid.498106.2,Company
grid.498107.3,Company
grid.498108.c,Company
grid.498109.d,Archive
grid.498110.5,Company
grid.498111.4,Company
grid.498112.7,Company
grid.498113.6,Other
grid.498114.1,Company
grid.498115.0,Government
grid.498116.3,Company
grid.498117.2,Company
grid.498118.d,Company
grid.498119.c,Company
grid.498120.6,Company
grid.498121.7,Company
grid.498122.4,Company
grid.498123.5,Company
grid.498124.2,Company
grid.498125.3,Archive
grid.498127.1,Company
grid.498128.e,Nonprofit
grid.498129.f,Nonprofit
grid.498130.7,Company
grid.498131.6,Nonprofit
grid.498132.5,Company
grid.498133.4,Company
grid.498134.3,Company
grid.498135.2,Company
grid.498136.1,Other
grid.498137.0,Government
grid.498138.f,Education
grid.498139.e,Other
grid.498140.0,Company
grid.498141.1,Facility
grid.498142.2,Nonprofit
grid.498143.3,Company
grid.498144.4,Facility
grid.498145.5,Company
grid.498146.6,Company
grid.498147.7,Company
grid.498148.8,Other
grid.498149.9,Company
grid.498150.1,Company
grid.498152.3,Nonprofit
grid.498153.2,Nonprofit
grid.498154.5,Company
grid.498155.4,Company
grid.498156.7,Company
grid.498157.6,Company
grid.498158.9,Education
grid.498159.8,Company
grid.498160.2,Archive
grid.498161.3,Company
grid.498162.0,Archive
grid.498163.1,Nonprofit
grid.498164.6,Facility
grid.498165.7,Nonprofit
grid.498166.4,Nonprofit
grid.498167.5,Other
grid.498168.a,Company
grid.498169.b,Other
grid.498170.3,Other
grid.498171.2,Nonprofit
grid.498172.1,Company
grid.498173.0,Company
grid.498174.7,Company
grid.498175.6,Nonprofit
grid.498176.5,Company
grid.498177.4,Facility
grid.498178.b,Other
grid.498179.a,Company
grid.498180.c,Company
grid.498181.d,Company
grid.498182.e,Company
grid.498183.f,Government
grid.498184.8,Company
grid.498185.9,Other
grid.498186.a,Archive
grid.498187.b,Government
grid.498188.4,Archive
grid.498189.5,Facility
grid.498190.d,Nonprofit
grid.498191.c,Company
grid.498192.f,Company
grid.498193.e,Archive
grid.498194.9,Company
grid.498195.8,Company
grid.498196.b,Company
grid.498197.a,Company
grid.498198.5,Company
grid.498199.4,Company
grid.498200.7,Company
grid.498201.6,Company
grid.498202.5,Nonprofit
grid.498203.4,Company
grid.498204.3,Other
grid.498205.2,Company
grid.498206.1,Company
grid.498207.0,Nonprofit
grid.498208.f,Company
grid.498209.e,Company
grid.498210.6,Company
grid.498211.7,Company
grid.498212.4,Archive
grid.498213.5,Government
grid.498214.2,Company
grid.498215.3,Company
grid.498216.0,Company
grid.498217.1,Company
grid.498218.e,Company
grid.498219.f,Company
grid.498220.5,Nonprofit
grid.498221.4,Nonprofit
grid.498222.7,Nonprofit
grid.498223.6,Other
grid.498224.1,Other
grid.498225.0,Company
grid.498226.3,Company
grid.498227.2,Company
grid.498228.d,Company
grid.498229.c,Company
grid.498230.4,Other
grid.498231.5,Company
grid.498232.6,Company
grid.498233.7,Company
grid.498234.0,Other
grid.498235.1,Company
grid.498236.2,Other
grid.498237.3,Company
grid.498238.c,Company
grid.498239.d,Facility
grid.498240.3,Other
grid.498241.2,Company
grid.498242.1,Company
grid.498243.0,Other
grid.498244.7,Company
grid.498245.6,Company
grid.498246.5,Archive
grid.498247.4,Company
grid.498248.b,Nonprofit
grid.498249.a,Nonprofit
grid.498250.2,Government
grid.498251.3,Company
grid.498252.0,Nonprofit
grid.498253.1,Nonprofit
grid.498254.6,Other
grid.498255.7,Other
grid.498256.4,Government
grid.498257.5,Other
grid.498258.a,Government
grid.498259.b,Company
grid.498260.1,Other
grid.498261.0,Company
grid.498262.3,Company
grid.498263.2,Company
grid.498264.5,Company
grid.498265.4,Nonprofit
grid.498266.7,Nonprofit
grid.498267.6,Company
grid.498268.9,Company
grid.498269.8,Other
grid.498270.0,Government
grid.498271.1,Company
grid.498272.2,Facility
grid.498273.3,Company
grid.498274.4,Company
grid.498275.5,Company
grid.498276.6,Company
grid.498277.7,Company
grid.498278.8,Nonprofit
grid.498279.9,Nonprofit
grid.498280.f,Company
grid.498281.e,Other
grid.498282.d,Nonprofit
grid.498283.c,Company
grid.498284.b,Company
grid.498285.a,Company
grid.498286.9,Company
grid.498287.8,Company
grid.498288.7,Other
grid.498289.6,Company
grid.498290.e,Company
grid.498291.f,Company
grid.498292.c,Company
grid.498293.d,Company
grid.498294.a,Company
grid.498295.b,Company
grid.498296.8,Company
grid.498297.9,Other
grid.498298.6,Other
grid.498299.7,Company
grid.498300.6,Company
grid.498301.7,Company
grid.498302.4,Other
grid.498303.5,Company
grid.498304.2,Company
grid.498305.3,Company
grid.498306.0,Company
grid.498307.1,Healthcare
grid.498308.e,Company
grid.498309.f,Facility
grid.498310.7,Company
grid.498311.6,Company
grid.498312.5,Company
grid.498313.4,Company
grid.498314.3,Nonprofit
grid.498315.2,Facility
grid.498316.1,Other
grid.498317.0,Company
grid.498318.f,Other
grid.498319.e,Other
grid.498320.4,Nonprofit
grid.498321.5,Company
grid.498322.6,Other
grid.498323.7,Company
grid.498324.0,Company
grid.498326.2,Company
grid.498327.3,Company
grid.498328.c,Company
grid.498329.d,Company
grid.498330.5,Company
grid.498331.4,Company
grid.498332.7,Company
grid.498333.6,Company
grid.498334.1,Company
grid.498335.0,Company
grid.498336.3,Company
grid.498337.2,Nonprofit
grid.498338.d,Government
grid.498339.c,Company
grid.498340.2,Company
grid.498341.3,Company
grid.498342.0,Nonprofit
grid.498343.1,Company
grid.498344.6,Company
grid.498345.7,Company
grid.498346.4,Government
grid.498347.5,Company
grid.498348.a,Company
grid.498349.b,Nonprofit
grid.498350.3,Education
grid.498351.2,Nonprofit
grid.498352.1,Company
grid.498353.0,Company
